,idframe,RMSD,state
924,924,24.736732168427224,active
925,925,23.960988451404017,active
926,926,14.775351427622088,active
927,927,15.469293005880562,active
928,928,15.136182395151847,active
929,929,15.11849446090264,active
930,930,15.211262575432558,active
931,931,15.380703713044797,active
932,932,15.327946232368822,active
933,933,14.810919316299668,active
934,934,14.754458380307124,active
935,935,14.92110937311855,active
936,936,15.679478476591324,active
937,937,14.34630406145524,active
938,938,14.89648736447306,active
939,939,14.954546155280713,active
940,940,15.222404474304524,active
941,941,15.209443974507508,active
942,942,17.675864917232072,active
943,943,14.84931067685842,active
944,944,16.139354637748674,active
945,945,16.60974424392352,active
946,946,16.610038786585,active
947,947,17.237105731795822,active
948,948,15.433668825313466,active
949,949,14.813410108803192,active
950,950,14.590408912480413,active
951,951,14.775047783612898,active
952,952,17.407137781331443,active
953,953,16.010888381309368,active
954,954,16.739456389468412,active
955,955,14.90696417366389,active
956,956,15.272494486509725,active
957,957,13.963443438638139,transition
958,958,14.14981553361452,active
959,959,14.349957391972383,active
960,960,14.387920066734562,active
961,961,15.045861465266011,active
962,962,16.496815268063067,active
963,963,15.24929429086789,active
964,964,17.260805017088455,active
965,965,16.4953445499841,active
966,966,17.41444879295194,active
967,967,16.041156577911472,active
968,968,15.99732652086965,active
969,969,16.012552010104447,active
970,970,15.860510098133215,active
971,971,16.199274126219258,active
972,972,16.315311370589747,active
973,973,15.02030501441555,active
974,974,14.72521017640131,active
975,975,17.352897899374938,active
976,976,16.716452247337912,active
977,977,17.33316992571292,active
978,978,18.622876699273306,active
979,979,18.555186127377894,active
980,980,16.48033181881502,active
981,981,16.37680445705152,active
982,982,17.696476086486168,active
983,983,17.750291124845184,active
984,984,18.366908091519225,active
985,985,18.638307595897516,active
986,986,16.82641839479056,active
987,987,16.212999169864773,active
988,988,17.147563859897854,active
989,989,15.86649630323032,active
990,990,15.648669866869307,active
991,991,14.152208132715336,active
992,992,15.871577093622541,active
993,993,14.314477146600137,active
994,994,15.183286824988757,active
995,995,15.461666249439906,active
996,996,14.346911781655574,active
997,997,14.22841568411749,active
998,998,15.846538043688204,active
999,999,15.221841001806776,active
1000,1000,15.852986884868615,active
1001,1001,14.511805234196782,active
1002,1002,14.802910074115195,active
1003,1003,14.690061115617626,active
1004,1004,15.504545728871058,active
1005,1005,16.01090119019963,active
1006,1006,14.1059080247641,active
1007,1007,14.255440605822669,active
1008,1008,15.15600093055584,active
1009,1009,17.233528367573136,active
1010,1010,16.954932800215733,active
1011,1011,17.158098357211497,active
1012,1012,17.211156350669782,active
1013,1013,17.642851464065057,active
1014,1014,18.18200811546334,active
1015,1015,15.93013471136601,active
1016,1016,16.205510448578774,active
1017,1017,16.7723089045106,active
1018,1018,16.76288040512657,active
1019,1019,15.867520977017255,active
1020,1020,17.69138693417997,active
1021,1021,19.75328732105894,active
1022,1022,19.120253839661572,active
1023,1023,18.752346080434194,active
1024,1024,17.902401445337777,active
1025,1025,18.364241866744145,active
1026,1026,7.575703064639409,inactive
1027,1027,6.710406238858143,inactive
1028,1028,17.4399211425656,active
1029,1029,17.208177253499663,active
1030,1030,16.63708877854173,active
1031,1031,16.70159011480334,active
1032,1032,17.761116053890387,active
1033,1033,16.526886511934862,active
1034,1034,16.43942069458371,active
1035,1035,14.40014643296077,active
1036,1036,16.016529066553503,active
1037,1037,15.180710863861432,active
1038,1038,15.762773352176827,active
1039,1039,15.038790021831982,active
1040,1040,15.945910265119888,active
1041,1041,14.304866044885554,active
1042,1042,16.293131976966503,active
1043,1043,15.535978649851732,active
1044,1044,15.27241542632855,active
1045,1045,15.380254987572876,active
1046,1046,16.94621434145159,active
1047,1047,15.96567624584408,active
1048,1048,14.630731522695584,active
1049,1049,15.369258276462268,active
1050,1050,15.538228412784028,active
1051,1051,14.80842454122904,active
1052,1052,15.01816707111362,active
1053,1053,15.767735478923795,active
1054,1054,16.016022520310816,active
1055,1055,14.905194390461455,active
1056,1056,13.559715179121596,transition
1057,1057,14.820532194672223,active
1058,1058,14.108407634810504,active
1059,1059,14.663328544396284,active
1060,1060,13.669112332744392,transition
1061,1061,14.559454629043893,active
1062,1062,14.693056442061541,active
1063,1063,13.07221950145294,transition
1064,1064,13.377572018410167,transition
1065,1065,12.834578658754992,transition
1066,1066,12.367439485680787,transition
1067,1067,12.79986549165674,transition
1068,1068,12.18427767153471,transition
1069,1069,13.52919594242027,transition
1070,1070,11.159407619608242,transition
1071,1071,12.499336149603648,transition
1072,1072,11.521663084564779,transition
1073,1073,11.382438595076126,transition
1074,1074,11.586124636212329,transition
1075,1075,12.347228251095292,transition
1076,1076,11.169986102672354,transition
1077,1077,12.939671194633696,transition
1078,1078,14.746932080352105,active
1079,1079,14.383803104416902,active
1080,1080,14.241359262853411,active
1081,1081,13.589032903029706,transition
1082,1082,12.146600327817813,transition
1083,1083,13.11164171884972,transition
1084,1084,14.686116322711744,active
1085,1085,13.610241909516448,transition
1086,1086,13.914987812946041,transition
1087,1087,15.232953246912908,active
1088,1088,14.751483329246161,active
1089,1089,15.246851197993495,active
1090,1090,14.71093731351124,active
1091,1091,14.547787836791441,active
1092,1092,15.243273436484635,active
1093,1093,14.710766817844071,active
1094,1094,14.438150454218247,active
1095,1095,14.169904615640519,active
1096,1096,15.461477226885199,active
1097,1097,15.081807923760554,active
1098,1098,14.225562182824278,active
1099,1099,14.745707056705955,active
1100,1100,14.93824906752054,active
1101,1101,15.716443899360378,active
1102,1102,14.588462213602012,active
1103,1103,14.015638580478202,active
1104,1104,14.079559927218982,active
1105,1105,13.444931489129901,transition
1106,1106,13.15588542117027,transition
1107,1107,13.762364886327417,transition
1108,1108,14.139898671126144,active
1109,1109,13.395086255089044,transition
1110,1110,15.906654789609956,active
1111,1111,15.02186334414126,active
1112,1112,14.016312310564441,active
1113,1113,13.542833246729813,transition
1114,1114,12.627771294390849,transition
1115,1115,12.534659414208294,transition
1116,1116,13.158258851190038,transition
1117,1117,12.965888952410845,transition
1118,1118,13.737248764714868,transition
1119,1119,14.340335753258795,active
1120,1120,15.037914298327731,active
1121,1121,14.82932667200815,active
1122,1122,15.444876823475735,active
1123,1123,13.329508105195078,transition
1124,1124,14.304442872359758,active
1125,1125,14.36341570608956,active
1126,1126,16.325604402142243,active
1127,1127,16.83605969244605,active
1128,1128,16.055624653106037,active
1129,1129,16.583223899838544,active
1130,1130,17.724047639057723,active
1131,1131,16.70098375516551,active
1132,1132,18.05209906684232,active
1133,1133,8.032526197410489,inactive
1134,1134,8.677420806074924,transition
1135,1135,8.225740345753401,inactive
1136,1136,6.970907435818933,inactive
1137,1137,7.14177360879957,inactive
1138,1138,7.1847607520702415,inactive
1139,1139,7.147268859503282,inactive
1140,1140,7.325498271129199,inactive
1141,1141,6.513730328844628,inactive
1142,1142,6.748860325312193,inactive
1143,1143,7.041541178293473,inactive
1144,1144,6.661055938052512,inactive
1145,1145,6.478673084491361,inactive
1146,1146,6.114228915317928,inactive
1147,1147,5.757790414543908,inactive
1148,1148,5.494771538447766,inactive
1149,1149,5.461913712503073,inactive
1150,1150,5.506116135541714,inactive
1151,1151,6.25815289811831,inactive
1152,1152,6.215339360472817,inactive
1153,1153,6.284184512973537,inactive
1154,1154,6.544789478500977,inactive
1155,1155,6.114166167543668,inactive
1156,1156,5.816223876648311,inactive
1157,1157,6.686281220962239,inactive
1158,1158,6.640541845148552,inactive
1159,1159,19.688916071386956,active
1160,1160,18.375874852540363,active
1161,1161,20.367432959130987,active
1162,1162,17.804876014221097,active
1163,1163,6.285943824060584,inactive
1164,1164,19.473666520860345,active
1165,1165,6.340429745369198,inactive
1166,1166,19.703511373314978,active
1167,1167,6.533001535740914,inactive
1168,1168,6.357134192639064,inactive
1169,1169,6.872539749373669,inactive
1170,1170,6.261759888960983,inactive
1171,1171,6.403241188008218,inactive
1172,1172,17.95144523672674,active
1173,1173,16.49608394166208,active
1174,1174,16.065811087049138,active
1175,1175,14.364194051733259,active
1176,1176,15.452017872120754,active
1177,1177,16.647505727939,active
1178,1178,17.253506775236854,active
1179,1179,17.429673092036012,active
1180,1180,16.974659559899376,active
1181,1181,16.92553582242546,active
1182,1182,15.587092805612617,active
1183,1183,17.794472533736787,active
1184,1184,15.645485223850999,active
1185,1185,16.18046664423808,active
1186,1186,16.04678876533865,active
1187,1187,16.151790530895862,active
1188,1188,18.958099169115552,active
1189,1189,19.233182843172727,active
1190,1190,16.576817418612002,active
1191,1191,16.531686064148207,active
1192,1192,16.653741300990152,active
1193,1193,15.390012514284978,active
1194,1194,15.870159500592424,active
1195,1195,16.351130663271373,active
1196,1196,16.071975626548085,active
1197,1197,15.444033441869598,active
1198,1198,15.819457270676184,active
1199,1199,14.584242274801348,active
1200,1200,15.122786832478715,active
1201,1201,14.868844145492186,active
1202,1202,14.941636506438883,active
1203,1203,16.26693422142475,active
1204,1204,7.399758894924518,inactive
1205,1205,7.57507729116562,inactive
1206,1206,8.027138689462857,inactive
1207,1207,16.026066257242775,active
1208,1208,16.791129387955944,active
1209,1209,15.900170830554348,active
1210,1210,16.272327427903793,active
1211,1211,15.013308888337255,active
1212,1212,15.384669258828158,active
1213,1213,15.02386600025855,active
1214,1214,16.01717234146851,active
1215,1215,15.320909627513466,active
1216,1216,15.422014359842207,active
1217,1217,14.926159667842244,active
1218,1218,14.076098559503261,active
1219,1219,13.554093784250217,transition
1220,1220,14.296188576706317,active
1221,1221,14.546970034973908,active
1222,1222,11.677365787647588,transition
1223,1223,13.544479270571125,transition
1224,1224,13.439781511990413,transition
1225,1225,13.665460387478118,transition
1226,1226,12.1828672679894,transition
1227,1227,12.62470109922442,transition
1228,1228,12.089424535154416,transition
1229,1229,10.893795716056788,transition
1230,1230,10.657453782486705,transition
1231,1231,12.305409808489475,transition
1232,1232,10.275809797775906,transition
1233,1233,10.804586240834706,transition
1234,1234,10.962774098886129,transition
1235,1235,12.523347937664049,transition
1236,1236,10.721507667997372,transition
1237,1237,10.409367391494893,transition
1238,1238,10.024017742528702,transition
1239,1239,10.029336960531634,transition
1240,1240,11.122925030485385,transition
1241,1241,10.370888146893686,transition
1242,1242,12.304392243464296,transition
1243,1243,12.391132119973681,transition
1244,1244,11.564493052268988,transition
1245,1245,12.648480406661331,transition
1246,1246,11.594367341446272,transition
1247,1247,13.792112703522498,transition
1248,1248,13.358124150683356,transition
1249,1249,11.809041954382348,transition
1250,1250,13.209251680478351,transition
1251,1251,14.224981006725528,active
1252,1252,14.345944185514837,active
1253,1253,14.980736022753556,active
1254,1254,13.45335845629406,transition
1255,1255,14.23165940935723,active
1256,1256,15.192874466441557,active
1257,1257,14.876341808125533,active
1258,1258,13.907363832575744,transition
1259,1259,14.127626126504957,active
1260,1260,13.973882397565006,transition
1261,1261,12.910322199296273,transition
1262,1262,13.81831531067975,transition
1263,1263,13.358358835807955,transition
1264,1264,15.957085364526005,active
1265,1265,14.8964121012973,active
1266,1266,14.512712354376589,active
1267,1267,14.816653625988472,active
1268,1268,15.852680799420067,active
1269,1269,14.60791837500448,active
1270,1270,15.92903158936421,active
1271,1271,15.576032700644417,active
1272,1272,15.160055893535342,active
1273,1273,14.895301720654997,active
1274,1274,15.51163002552792,active
1275,1275,14.271826620186486,active
1276,1276,14.9126754763207,active
1277,1277,13.028650776745454,transition
1278,1278,12.46466603040305,transition
1279,1279,12.209400928752924,transition
1280,1280,12.465400289226842,transition
1281,1281,12.142425169527217,transition
1282,1282,11.801834107559127,transition
1283,1283,12.336927406543525,transition
1284,1284,12.37056401405705,transition
1285,1285,11.341014363557852,transition
1286,1286,11.78866510200328,transition
1287,1287,11.839535179888808,transition
1288,1288,11.552462757084117,transition
1289,1289,10.476105519891204,transition
1290,1290,12.871533381903282,transition
1291,1291,12.861856333829305,transition
1292,1292,12.440914253466007,transition
1293,1293,12.260336784426606,transition
1294,1294,12.675808639250292,transition
1295,1295,13.050555886994323,transition
1296,1296,13.894895048456606,transition
1297,1297,12.345335613492962,transition
1298,1298,12.60840593704085,transition
1299,1299,12.534624531516618,transition
1300,1300,11.173922015263571,transition
1301,1301,11.291614881422753,transition
1302,1302,11.587789932494346,transition
1303,1303,11.275353668345439,transition
1304,1304,11.685934533223065,transition
1305,1305,10.59638117467359,transition
1306,1306,10.481395574346276,transition
1307,1307,10.160391204137431,transition
1308,1308,11.025325949831812,transition
1309,1309,12.348974234833124,transition
1310,1310,11.951415394578806,transition
1311,1311,13.970492531835319,transition
1312,1312,14.040573682297511,active
1313,1313,13.58285078729036,transition
1314,1314,13.41481104221583,transition
1315,1315,13.201402725598648,transition
1316,1316,11.393143297171592,transition
1317,1317,11.759317519557223,transition
1318,1318,11.519388581471455,transition
1319,1319,10.66554929440872,transition
1320,1320,11.326721794951503,transition
1321,1321,11.991769671381594,transition
1322,1322,12.358982512553514,transition
1323,1323,10.806507620400858,transition
1324,1324,11.113790204938375,transition
1325,1325,11.303141472148896,transition
1326,1326,11.774576799948866,transition
1327,1327,11.922675990177712,transition
1328,1328,11.478750320840447,transition
1329,1329,12.140848152391593,transition
1330,1330,12.792995516609226,transition
1331,1331,13.064354426390802,transition
1332,1332,11.861398573639638,transition
1333,1333,11.324737721776861,transition
1334,1334,12.24061415528729,transition
1335,1335,12.133002716919684,transition
1336,1336,12.50386267596795,transition
1337,1337,12.174212562835894,transition
1338,1338,11.67222844328173,transition
1339,1339,11.8943907810752,transition
1340,1340,11.758746495039281,transition
1341,1341,13.009752307605904,transition
1342,1342,11.840091985657217,transition
1343,1343,11.657728861330133,transition
1344,1344,13.018284982382578,transition
1345,1345,12.055786830019123,transition
1346,1346,13.420008073581473,transition
1347,1347,13.091465917186179,transition
1348,1348,12.216620458699902,transition
1349,1349,12.049392909647416,transition
1350,1350,11.874486737077923,transition
1351,1351,11.87533744093919,transition
1352,1352,11.561675274231586,transition
1353,1353,11.932584244545264,transition
1354,1354,11.358919425628693,transition
1355,1355,11.241069160300118,transition
1356,1356,10.689380301717074,transition
1357,1357,11.132621214683606,transition
1358,1358,10.550397889701442,transition
1359,1359,11.335266466530053,transition
1360,1360,10.775446846198408,transition
1361,1361,10.405066192845977,transition
1362,1362,9.635351483899274,transition
1363,1363,11.002931304610934,transition
1364,1364,10.397320360574806,transition
1365,1365,10.361880038522372,transition
1366,1366,8.936304746121975,transition
1367,1367,9.668485273949273,transition
1368,1368,10.585750037728863,transition
1369,1369,9.278074281318663,transition
1370,1370,9.868756431498044,transition
1371,1371,9.103856351835056,transition
1372,1372,9.766172444655199,transition
1373,1373,8.799032706482214,transition
1374,1374,8.942121057918872,transition
1375,1375,8.966017471136999,transition
1376,1376,9.560205867593254,transition
1377,1377,9.727981537764064,transition
1378,1378,9.151713246018968,transition
1379,1379,8.903410913671904,transition
1380,1380,9.200117723620417,transition
1381,1381,9.523763607862607,transition
1382,1382,9.942220771766845,transition
1383,1383,9.839093503933391,transition
1384,1384,10.655728665950024,transition
1385,1385,10.224490132668349,transition
1386,1386,10.878786326589479,transition
1387,1387,12.182852168586244,transition
1388,1388,12.029082139545395,transition
1389,1389,10.601079592036383,transition
1390,1390,11.224930473248792,transition
1391,1391,11.776724995744836,transition
1392,1392,10.474668673502965,transition
1393,1393,10.943747227046892,transition
1394,1394,10.473934637762733,transition
1395,1395,10.735164928195788,transition
1396,1396,10.342283633429162,transition
1397,1397,10.39146506895612,transition
1398,1398,10.368380889330243,transition
1399,1399,9.82800186997427,transition
1400,1400,10.193966342331983,transition
1401,1401,9.453333602847387,transition
1402,1402,9.436222368775564,transition
1403,1403,9.697706544071103,transition
1404,1404,9.5089295756775,transition
1405,1405,8.550582667166621,transition
1406,1406,8.794042111675152,transition
1407,1407,9.034214584285678,transition
1408,1408,9.629812401292938,transition
1409,1409,10.630494553883088,transition
1410,1410,9.416531951179842,transition
1411,1411,9.360060994115935,transition
1412,1412,9.113655385767379,transition
1413,1413,9.284509787071322,transition
1414,1414,9.955079069054188,transition
1415,1415,10.936294274739216,transition
1416,1416,10.107493312438919,transition
1417,1417,10.049171531736919,transition
1418,1418,9.27211445832773,transition
1419,1419,8.39860632213411,inactive
1420,1420,8.622995232431677,transition
1421,1421,8.062511392967298,inactive
1422,1422,8.547090572195247,transition
1423,1423,8.411931901283754,inactive
1424,1424,9.091226354030637,transition
1425,1425,8.509570668685177,transition
1426,1426,9.742325696734046,transition
1427,1427,10.653689088084956,transition
1428,1428,10.100885396136173,transition
1429,1429,10.5962640611666,transition
1430,1430,9.97159839000893,transition
1431,1431,9.05849937965112,transition
1432,1432,10.646330676839513,transition
1433,1433,10.986189816569775,transition
1434,1434,9.842307818572412,transition
1435,1435,9.893112059330296,transition
1436,1436,10.933875362510975,transition
1437,1437,10.504781993064032,transition
1438,1438,10.053042037518734,transition
1439,1439,11.046039563750542,transition
1440,1440,11.166130129886309,transition
1441,1441,12.971970050571038,transition
1442,1442,10.25019044355658,transition
1443,1443,10.742486487888112,transition
1444,1444,10.373830712455687,transition
1445,1445,10.919038382841254,transition
1446,1446,11.97174288411322,transition
1447,1447,11.471837800526606,transition
1448,1448,11.329097980000578,transition
1449,1449,11.01652745037344,transition
1450,1450,11.172329263043206,transition
1451,1451,12.005727872723313,transition
1452,1452,12.440012479486361,transition
1453,1453,11.994029300355884,transition
1454,1454,11.583640105243415,transition
1455,1455,10.792044603196132,transition
1456,1456,11.691427886622652,transition
1457,1457,12.906969891823984,transition
1458,1458,13.347266511546117,transition
1459,1459,13.615303022439166,transition
1460,1460,14.379859834955143,active
1461,1461,13.866391735602967,transition
1462,1462,16.05452565038319,active
1463,1463,14.934283304145103,active
1464,1464,16.810332902827838,active
1465,1465,16.799361312251502,active
1466,1466,15.792076555846043,active
1467,1467,15.295641745996816,active
1468,1468,16.211162183057624,active
1469,1469,14.888042862862198,active
1470,1470,15.448806895498171,active
1471,1471,16.012024620846343,active
1472,1472,15.951640017718415,active
1473,1473,14.826242672146506,active
1474,1474,15.23874761732696,active
1475,1475,14.903299316782952,active
1476,1476,15.24084220449827,active
1477,1477,15.694155938055719,active
1478,1478,15.604768090230035,active
1479,1479,16.008212275311152,active
1480,1480,16.608018739761945,active
1481,1481,15.648032278984404,active
1482,1482,15.168292044431134,active
1483,1483,16.956149875342856,active
1484,1484,17.375637719016712,active
1485,1485,17.202224084829865,active
1486,1486,16.84192438505901,active
1487,1487,17.025132122990748,active
1488,1488,15.631285022205697,active
1489,1489,15.807894120401683,active
1490,1490,15.50805132189997,active
1491,1491,16.239031979583878,active
1492,1492,15.963160371907263,active
1493,1493,15.482052007590138,active
1494,1494,16.331511602604195,active
1495,1495,14.89706113262658,active
1496,1496,16.229027189435406,active
1497,1497,16.061983667504293,active
1498,1498,15.478653502522059,active
1499,1499,15.790720883050842,active
1500,1500,16.953545971101512,active
1501,1501,14.967749983966176,active
1502,1502,16.718879641166208,active
1503,1503,16.31401680118417,active
1504,1504,17.15414062145346,active
1505,1505,17.208440808741855,active
1506,1506,15.224900014781953,active
1507,1507,15.346713774273338,active
1508,1508,15.567170077390173,active
1509,1509,15.723207905803422,active
1510,1510,15.712503373664278,active
1511,1511,14.993845415373965,active
1512,1512,13.972741631250228,transition
1513,1513,14.970858992987756,active
1514,1514,15.36489481596789,active
1515,1515,14.465057219313433,active
1516,1516,13.565457865300504,transition
1517,1517,14.757024647675758,active
1518,1518,14.290084303497348,active
1519,1519,13.166599040856017,transition
1520,1520,12.808785175538052,transition
1521,1521,13.455714495373954,transition
1522,1522,12.89026340060912,transition
1523,1523,13.800807691957855,transition
1524,1524,14.006859708396128,active
1525,1525,12.712877887370324,transition
1526,1526,14.403327972811772,active
1527,1527,14.296175718852433,active
1528,1528,13.452055227284324,transition
1529,1529,14.807009433855603,active
1530,1530,15.159407116000997,active
1531,1531,15.504921034445951,active
1532,1532,13.968075579324664,transition
1533,1533,14.71123028034537,active
1534,1534,15.540976179531235,active
1535,1535,16.50426994891934,active
1536,1536,15.748059197267773,active
1537,1537,17.146432552969763,active
1538,1538,15.22877571648896,active
1539,1539,15.415232020811443,active
1540,1540,15.897955452534816,active
1541,1541,15.509473301087487,active
1542,1542,13.760844951392711,transition
1543,1543,14.391407062721527,active
1544,1544,14.259660949369408,active
1545,1545,13.625533437337866,transition
1546,1546,12.449242037524318,transition
1547,1547,13.329688641508671,transition
1548,1548,14.40667772857918,active
1549,1549,14.453050636644255,active
1550,1550,14.614021567017417,active
1551,1551,13.679449395553288,transition
1552,1552,14.095122248348751,active
1553,1553,13.414562641808454,transition
1554,1554,13.816051312602337,transition
1555,1555,13.493229566929852,transition
1556,1556,11.860509740350956,transition
1557,1557,14.558952356557745,active
1558,1558,15.9688356732338,active
1559,1559,14.80632554183928,active
1560,1560,14.912591627403652,active
1561,1561,14.864637359460867,active
1562,1562,15.547028796122905,active
1563,1563,15.559728789659612,active
1564,1564,15.99196880029546,active
1565,1565,15.444969743031526,active
1566,1566,14.88838992890786,active
1567,1567,14.045946513412323,active
1568,1568,14.769618359464005,active
1569,1569,13.496921160183293,transition
1570,1570,12.18376809520711,transition
1571,1571,12.183475401534764,transition
1572,1572,11.654095668765724,transition
1573,1573,13.802254751014228,transition
1574,1574,12.493760747566421,transition
1575,1575,12.789743946278739,transition
1576,1576,13.735364331308652,transition
1577,1577,13.800943798209754,transition
1578,1578,13.86219967089367,transition
1579,1579,13.687969259225444,transition
1580,1580,14.785919745984321,active
1581,1581,14.670055836124943,active
1582,1582,14.00413647101209,active
1583,1583,14.953696491400114,active
1584,1584,14.124857133503856,active
1585,1585,14.34530712551987,active
1586,1586,14.862779130879467,active
1587,1587,13.895176523395534,transition
1588,1588,15.385776070882743,active
1589,1589,17.163677831533168,active
1590,1590,16.305708435927954,active
1591,1591,18.45288010265658,active
1592,1592,17.67540433786387,active
1593,1593,19.02497721427251,active
1594,1594,18.476258494233875,active
1595,1595,17.71063852815346,active
1596,1596,17.421200626150846,active
1597,1597,15.730212698297379,active
1598,1598,14.626245965946417,active
1599,1599,15.315987269970611,active
1600,1600,16.032649266880345,active
1601,1601,15.883857097248482,active
1602,1602,18.228467876310706,active
1603,1603,16.703627223326812,active
1604,1604,16.730798101199913,active
1605,1605,16.84869655985575,active
1606,1606,17.91149409785054,active
1607,1607,17.907955003753887,active
1608,1608,18.674519274647384,active
1609,1609,18.20732945819131,active
1610,1610,19.06759040812264,active
1611,1611,18.850859658200996,active
1612,1612,17.34222838733966,active
1613,1613,19.73463278896258,active
1614,1614,19.312491902536635,active
1615,1615,2.0189120459186616,inactive
1616,1616,18.85548954920611,active
1617,1617,1.9301758245337468,inactive
1618,1618,2.004644216820774,inactive
1619,1619,18.85764843089097,active
1620,1620,17.800185132283133,active
1621,1621,18.49134754863184,active
1622,1622,18.50897605943163,active
1623,1623,2.3303385011143973,inactive
1624,1624,2.2285139044495645,inactive
1625,1625,2.2282590168928773,inactive
1626,1626,2.3689350858520637,inactive
1627,1627,18.637509606966272,active
1628,1628,18.34913414498741,active
1629,1629,16.62110007888214,active
1630,1630,17.927959639336876,active
1631,1631,16.226348337589318,active
1632,1632,16.10296488301479,active
1633,1633,18.17056157790259,active
1634,1634,17.863553883809498,active
1635,1635,16.664257057882523,active
1636,1636,16.345665368985312,active
1637,1637,16.502198770698012,active
1638,1638,17.313403221583922,active
1639,1639,16.491658647018753,active
1640,1640,19.256584514614275,active
1641,1641,20.0120142259367,active
1642,1642,18.039251018708406,active
1643,1643,18.976311928055416,active
1644,1644,17.943353215764656,active
1645,1645,19.64220327356508,active
1646,1646,19.383169432828243,active
1647,1647,17.45865112177792,active
1648,1648,19.24224694765445,active
1649,1649,19.79374388787991,active
1650,1650,19.45096380074948,active
1651,1651,18.978823740156788,active
1652,1652,18.648714621501497,active
1653,1653,18.27372508495974,active
1654,1654,19.922953672169573,active
1655,1655,19.24476442512419,active
1656,1656,1.8798365677915814,inactive
1657,1657,1.7130576893132428,inactive
1658,1658,1.8557897956668215,inactive
1659,1659,2.027922794237414,inactive
1660,1660,2.286015904634898,inactive
1661,1661,2.1231921371381977,inactive
1662,1662,2.518351950835484,inactive
1663,1663,2.368524325549546,inactive
1664,1664,1.9945789770174096,inactive
1665,1665,2.1177617867728866,inactive
1666,1666,1.7776573220362053,inactive
1667,1667,2.2858552676035955,inactive
1668,1668,2.3162242878205346,inactive
1669,1669,2.4097405711836775,inactive
1670,1670,2.3488728677701634,inactive
1671,1671,1.8402314037401315,inactive
1672,1672,2.161168897940202,inactive
1673,1673,2.193034906423992,inactive
1674,1674,2.683292124810539,inactive
1675,1675,2.93373951978735,inactive
1676,1676,2.50509729706636,inactive
1677,1677,2.714121986624855,inactive
1678,1678,1.9631904322126454,inactive
1679,1679,1.7227278215384554,inactive
1680,1680,1.6741593018813772,inactive
1681,1681,1.7753364364790414,inactive
1682,1682,1.9427868639143362,inactive
1683,1683,2.264813526143723,inactive
1684,1684,2.2764145692787072,inactive
1685,1685,2.1126577374033713,inactive
1686,1686,2.1318355079171174,inactive
1687,1687,2.277709068363073,inactive
1688,1688,2.2917540918454375,inactive
1689,1689,2.2363831438351465,inactive
1690,1690,2.42190809493302,inactive
1691,1691,2.6119866963637617,inactive
1692,1692,2.7727187866819882,inactive
1693,1693,1.9354763577909666,inactive
1694,1694,2.4368366690624326,inactive
1695,1695,2.511161700851782,inactive
1696,1696,2.1543478309839896,inactive
1697,1697,1.9467016511083797,inactive
1698,1698,2.1546805973831797,inactive
1699,1699,1.9710658493531752,inactive
1700,1700,2.207968015885509,inactive
1701,1701,2.815004019835337,inactive
1702,1702,3.0457672528218973,inactive
1703,1703,2.5329913300927442,inactive
1704,1704,2.8466303476703843,inactive
1705,1705,2.5278309741695995,inactive
1706,1706,2.6018106799886134,inactive
1707,1707,2.9251921652754924,inactive
1708,1708,2.9327157458640265,inactive
1709,1709,2.6965136634669555,inactive
1710,1710,2.797446438141366,inactive
1711,1711,3.110813453748272,inactive
1712,1712,3.834503308685658,inactive
1713,1713,2.567963899610509,inactive
1714,1714,2.231348664791305,inactive
1715,1715,2.2700068345557534,inactive
1716,1716,2.446413943093858,inactive
1717,1717,1.867943903301388,inactive
1718,1718,2.1201395584268337,inactive
1719,1719,2.148403900226325,inactive
1720,1720,1.8196930167888241,inactive
1721,1721,1.8791836511957292,inactive
1722,1722,1.948279642678635,inactive
1723,1723,2.075726222148952,inactive
1724,1724,1.5809036895772894,inactive
1725,1725,1.8925819968075488,inactive
1726,1726,1.9025460543167845,inactive
1727,1727,2.36225184196361,inactive
1728,1728,2.049020546897324,inactive
1729,1729,1.7702770394094778,inactive
1730,1730,2.21403989686705,inactive
1731,1731,1.9003008657772762,inactive
1732,1732,1.9485225654402951,inactive
1733,1733,2.521899896537215,inactive
1734,1734,2.6892307955673123,inactive
1735,1735,2.3871900264541157,inactive
1736,1736,2.730880713213086,inactive
1737,1737,3.400178960708563,inactive
1738,1738,2.73925227481156,inactive
1739,1739,3.031866070152182,inactive
1740,1740,3.025773917614767,inactive
1741,1741,2.769261563174358,inactive
1742,1742,2.5611929784505767,inactive
1743,1743,2.5412378576869026,inactive
1744,1744,2.470907387709194,inactive
1745,1745,2.4436804053328007,inactive
1746,1746,2.4565043777959943,inactive
1747,1747,2.498030451307738,inactive
1748,1748,2.663092925085968,inactive
1749,1749,2.548957698704819,inactive
1750,1750,2.8199930331028247,inactive
1751,1751,2.7180727158868456,inactive
1752,1752,2.3651690445180273,inactive
1753,1753,2.8665953106056596,inactive
1754,1754,3.2499127820713936,inactive
1755,1755,3.005967743588938,inactive
1756,1756,2.4959471142223086,inactive
1757,1757,2.157462761972182,inactive
1758,1758,2.0840979622957616,inactive
1759,1759,1.983433129629638,inactive
1760,1760,2.2238083369828114,inactive
1761,1761,2.2166817095222715,inactive
1762,1762,2.1241547401631364,inactive
1763,1763,1.8745652758170666,inactive
1764,1764,2.0061009502311182,inactive
1765,1765,1.696872830320023,inactive
