1.512625217437744141e+01,1.485030555725097656e+01
1.510704326629638672e+01,1.486790943145751953e+01
1.504700183868408203e+01,1.493809509277343750e+01
1.529872608184814453e+01,1.468611049652099609e+01
1.529807662963867188e+01,1.475978088378906250e+01
1.530746936798095703e+01,1.465169620513916016e+01
1.528835582733154297e+01,1.465762519836425781e+01
1.531544399261474609e+01,1.462585735321044922e+01
1.530205154418945312e+01,1.460316276550292969e+01
1.528874588012695312e+01,1.462980556488037109e+01
1.519023323059082031e+01,1.483852195739746094e+01
1.503782463073730469e+01,1.494687366485595703e+01
1.537078666687011719e+01,1.440036582946777344e+01
1.534660148620605469e+01,1.440696048736572266e+01
1.536375999450683594e+01,1.434871959686279297e+01
1.536046409606933594e+01,1.439807415008544922e+01
1.531343364715576172e+01,1.452066135406494141e+01
1.529491710662841797e+01,1.476646041870117188e+01
1.542558193206787109e+01,1.422592449188232422e+01
1.540618801116943359e+01,1.419647502899169922e+01
1.541548538208007812e+01,1.424344158172607422e+01
1.541136741638183594e+01,1.419853115081787109e+01
1.544966888427734375e+01,1.417476749420166016e+01
1.539900207519531250e+01,1.425439548492431641e+01
1.543635654449462891e+01,1.419609642028808594e+01
1.540852069854736328e+01,1.422661781311035156e+01
1.542507266998291016e+01,1.420833683013916016e+01
1.547830200195312500e+01,1.406989765167236328e+01
1.538639926910400391e+01,1.428596687316894531e+01
1.538505077362060547e+01,1.432098484039306641e+01
1.539180183410644531e+01,1.427608776092529297e+01
1.640430641174316406e+01,1.190644073486328125e+01
1.627325630187988281e+01,1.214222335815429688e+01
1.627990341186523438e+01,1.214160537719726562e+01
1.635127449035644531e+01,1.197054767608642578e+01
1.647145080566406250e+01,1.176426982879638672e+01
1.637129020690917969e+01,1.193206024169921875e+01
1.639254570007324219e+01,1.192071723937988281e+01
1.636785507202148438e+01,1.195275211334228516e+01
1.650170707702636719e+01,1.166688823699951172e+01
1.644405174255371094e+01,1.179721355438232422e+01
1.639299774169921875e+01,1.189821720123291016e+01
1.644200325012207031e+01,1.180094146728515625e+01
1.650697898864746094e+01,1.174383449554443359e+01
1.665262222290039062e+01,1.162793827056884766e+01
1.655161476135253906e+01,1.174438285827636719e+01
1.646693801879882812e+01,1.177049827575683594e+01
1.651634597778320312e+01,1.173044776916503906e+01
1.661462974548339844e+01,1.162155342102050781e+01
1.652351951599121094e+01,1.153903865814208984e+01
1.658669090270996094e+01,1.146691131591796875e+01
1.664256095886230469e+01,1.166394138336181641e+01
1.656997489929199219e+01,1.154982185363769531e+01
1.660232353210449219e+01,1.144396209716796875e+01
1.654211807250976562e+01,1.167784881591796875e+01
1.659708023071289062e+01,1.166944026947021484e+01
1.658102226257324219e+01,1.161084556579589844e+01
1.657804298400878906e+01,1.161414527893066406e+01
1.660563087463378906e+01,1.154404163360595703e+01
1.658819007873535156e+01,1.159001541137695312e+01
1.655352973937988281e+01,1.158196735382080078e+01
1.659623527526855469e+01,1.145206546783447266e+01
1.653444290161132812e+01,1.150912189483642578e+01
1.652790832519531250e+01,1.161410808563232422e+01
1.656615638732910156e+01,1.157219791412353516e+01
1.650343894958496094e+01,1.161613178253173828e+01
1.650357818603515625e+01,1.159840774536132812e+01
1.658846855163574219e+01,1.154084205627441406e+01
1.663346862792968750e+01,1.131903171539306641e+01
1.654195976257324219e+01,1.151246833801269531e+01
1.662821960449218750e+01,1.125516414642333984e+01
1.662610626220703125e+01,1.124899768829345703e+01
1.649031448364257812e+01,1.150078487396240234e+01
1.649929428100585938e+01,1.158015823364257812e+01
1.661187171936035156e+01,1.121389579772949219e+01
1.662567520141601562e+01,1.115745162963867188e+01
1.661732864379882812e+01,1.119947719573974609e+01
1.664094352722167969e+01,1.123995876312255859e+01
1.667467117309570312e+01,1.117691993713378906e+01
1.662341880798339844e+01,1.129153060913085938e+01
1.663630104064941406e+01,1.122182846069335938e+01
1.661591911315917969e+01,1.126624679565429688e+01
1.663780212402343750e+01,1.119705963134765625e+01
1.664056777954101562e+01,1.121650218963623047e+01
1.666345024108886719e+01,1.079592514038085938e+01
1.665096855163574219e+01,1.084312915802001953e+01
1.664768600463867188e+01,1.084548568725585938e+01
1.668509483337402344e+01,1.076851177215576172e+01
1.669081497192382812e+01,1.071888351440429688e+01
1.668976402282714844e+01,1.069602489471435547e+01
1.672431373596191406e+01,1.058704471588134766e+01
1.665915489196777344e+01,1.078210163116455078e+01
1.664415740966796875e+01,1.064271831512451172e+01
1.664418029785156250e+01,1.070728302001953125e+01
1.664352607727050781e+01,1.058486080169677734e+01
1.664507484436035156e+01,1.055766963958740234e+01
1.664138793945312500e+01,1.041206455230712891e+01
1.664336013793945312e+01,1.047810173034667969e+01
1.666115951538085938e+01,1.024479484558105469e+01
1.664250755310058594e+01,1.024140739440917969e+01
1.665496253967285156e+01,1.025748062133789062e+01
1.666811370849609375e+01,1.022422313690185547e+01
1.670574760437011719e+01,1.013131427764892578e+01
1.672972488403320312e+01,1.008622455596923828e+01
1.667834281921386719e+01,1.010958003997802734e+01
1.673826408386230469e+01,9.764815330505371094e+00
1.670023536682128906e+01,9.918360710144042969e+00
1.665379524230957031e+01,1.017534732818603516e+01
1.665494537353515625e+01,1.023754501342773438e+01
1.664263343811035156e+01,1.023653221130371094e+01
1.663489532470703125e+01,1.024713230133056641e+01
1.665887451171875000e+01,1.019846916198730469e+01
1.667918968200683594e+01,1.016587924957275391e+01
1.673058319091796875e+01,9.745416641235351562e+00
1.670266532897949219e+01,1.011850070953369141e+01
1.666659355163574219e+01,1.012938594818115234e+01
1.670875358581542969e+01,1.013121414184570312e+01
1.683566284179687500e+01,9.823051452636718750e+00
1.684266090393066406e+01,9.890356063842773438e+00
1.683752250671386719e+01,9.947105407714843750e+00
1.687520217895507812e+01,9.902364730834960938e+00
1.683272361755371094e+01,9.911072731018066406e+00
1.681925201416015625e+01,9.805979728698730469e+00
1.680200576782226562e+01,9.835833549499511719e+00
1.674975776672363281e+01,9.711938858032226562e+00
1.677360725402832031e+01,9.546087265014648438e+00
1.679435348510742188e+01,9.699490547180175781e+00
1.677388000488281250e+01,9.614214897155761719e+00
1.676453971862792969e+01,9.583275794982910156e+00
1.679889869689941406e+01,9.695993423461914062e+00
1.674297142028808594e+01,9.656758308410644531e+00
1.675460052490234375e+01,9.578921318054199219e+00
1.673338317871093750e+01,9.554913520812988281e+00
1.671525192260742188e+01,9.582678794860839844e+00
1.679046249389648438e+01,9.338910102844238281e+00
1.680281639099121094e+01,9.335368156433105469e+00
1.683069229125976562e+01,9.512048721313476562e+00
1.681281661987304688e+01,9.326462745666503906e+00
1.679231643676757812e+01,9.408917427062988281e+00
1.680033493041992188e+01,9.418919563293457031e+00
1.676798057556152344e+01,9.430632591247558594e+00
1.673425292968750000e+01,9.440005302429199219e+00
1.675997543334960938e+01,9.423595428466796875e+00
1.676091766357421875e+01,9.306907653808593750e+00
1.668914413452148438e+01,9.199195861816406250e+00
1.667717361450195312e+01,9.249223709106445312e+00
1.666720581054687500e+01,9.217683792114257812e+00
1.674907493591308594e+01,9.308993339538574219e+00
1.679917716979980469e+01,9.207619667053222656e+00
1.681189155578613281e+01,9.168933868408203125e+00
1.670004081726074219e+01,9.110328674316406250e+00
1.666195869445800781e+01,9.122060775756835938e+00
1.683140563964843750e+01,9.094031333923339844e+00
1.684161186218261719e+01,9.045352935791015625e+00
1.682645797729492188e+01,9.115581512451171875e+00
1.670024299621582031e+01,9.197172164916992188e+00
1.678468322753906250e+01,9.041292190551757812e+00
1.681777000427246094e+01,9.542733192443847656e+00
1.687034606933593750e+01,9.131018638610839844e+00
1.683923339843750000e+01,8.924526214599609375e+00
1.702239227294921875e+01,8.719277381896972656e+00
1.681614494323730469e+01,8.311567306518554688e+00
1.697899436950683594e+01,8.754850387573242188e+00
1.697541427612304688e+01,8.951990127563476562e+00
1.739963722229003906e+01,9.263854026794433594e+00
1.733073043823242188e+01,9.200498580932617188e+00
1.730424880981445312e+01,8.970631599426269531e+00
1.731425666809082031e+01,9.005420684814453125e+00
1.708329772949218750e+01,8.789244651794433594e+00
1.726355552673339844e+01,8.967389106750488281e+00
1.726582145690917969e+01,8.979993820190429688e+00
1.703262519836425781e+01,8.812324523925781250e+00
1.706047821044921875e+01,8.759731292724609375e+00
1.733328247070312500e+01,9.157662391662597656e+00
1.731669807434082031e+01,9.191252708435058594e+00
1.729196739196777344e+01,9.249182701110839844e+00
1.735830116271972656e+01,9.214161872863769531e+00
1.720581054687500000e+01,9.317577362060546875e+00
1.739160346984863281e+01,9.254993438720703125e+00
1.736026954650878906e+01,9.243271827697753906e+00
1.737745857238769531e+01,9.217402458190917969e+00
1.733597183227539062e+01,9.238226890563964844e+00
1.692114257812500000e+01,8.905536651611328125e+00
1.692827987670898438e+01,8.961809158325195312e+00
1.692158699035644531e+01,8.942890167236328125e+00
1.738169097900390625e+01,9.195778846740722656e+00
1.718326377868652344e+01,8.273742675781250000e+00
1.708722877502441406e+01,8.453817367553710938e+00
1.709003067016601562e+01,8.377878189086914062e+00
1.704972839355468750e+01,8.480752944946289062e+00
1.716940689086914062e+01,8.206534385681152344e+00
1.711835861206054688e+01,8.396506309509277344e+00
1.708374404907226562e+01,8.418975830078125000e+00
1.720468521118164062e+01,8.271862983703613281e+00
1.724990272521972656e+01,8.240903854370117188e+00
1.724600410461425781e+01,8.194605827331542969e+00
1.722621726989746094e+01,8.160733222961425781e+00
1.719891548156738281e+01,8.189291954040527344e+00
1.708615493774414062e+01,8.438951492309570312e+00
1.717730903625488281e+01,8.257222175598144531e+00
1.722897720336914062e+01,8.179712295532226562e+00
1.706184959411621094e+01,8.371517181396484375e+00
1.723420715332031250e+01,8.205420494079589844e+00
1.715272331237792969e+01,8.248889923095703125e+00
1.713456916809082031e+01,8.214562416076660156e+00
1.708953094482421875e+01,8.348846435546875000e+00
1.715803909301757812e+01,8.174782752990722656e+00
1.722909355163574219e+01,8.228404998779296875e+00
1.726856994628906250e+01,8.191427230834960938e+00
1.718427848815917969e+01,8.278832435607910156e+00
1.706192207336425781e+01,8.471733093261718750e+00
1.714609146118164062e+01,8.316128730773925781e+00
1.712997817993164062e+01,8.264478683471679688e+00
1.712846946716308594e+01,8.221038818359375000e+00
1.713031196594238281e+01,8.189680099487304688e+00
1.715796661376953125e+01,8.187732696533203125e+00
1.706775283813476562e+01,8.248970031738281250e+00
1.703763580322265625e+01,8.204674720764160156e+00
1.706034088134765625e+01,8.230703353881835938e+00
1.708251571655273438e+01,8.131022453308105469e+00
1.707034492492675781e+01,8.205580711364746094e+00
1.669255828857421875e+01,8.032970428466796875e+00
1.666493415832519531e+01,7.974057197570800781e+00
1.678515434265136719e+01,8.045335769653320312e+00
1.670104026794433594e+01,7.966633319854736328e+00
1.654332160949707031e+01,7.794878959655761719e+00
1.681509208679199219e+01,7.968277454376220703e+00
1.640834236145019531e+01,7.822578430175781250e+00
1.644478034973144531e+01,7.992588520050048828e+00
1.638917350769042969e+01,7.882067680358886719e+00
1.638645744323730469e+01,7.946021556854248047e+00
1.653956604003906250e+01,8.168803215026855469e+00
1.644754028320312500e+01,7.991534233093261719e+00
1.649514389038085938e+01,8.100841522216796875e+00
1.649695777893066406e+01,8.115050315856933594e+00
1.651741409301757812e+01,8.109254837036132812e+00
1.649014091491699219e+01,8.087885856628417969e+00
1.644265937805175781e+01,8.147720336914062500e+00
1.641864776611328125e+01,8.047887802124023438e+00
1.641659545898437500e+01,8.103406906127929688e+00
1.640118598937988281e+01,8.053035736083984375e+00
1.640787696838378906e+01,8.168602943420410156e+00
1.633058166503906250e+01,7.502682209014892578e+00
1.645286560058593750e+01,7.678836822509765625e+00
1.639385414123535156e+01,7.651685714721679688e+00
1.634559059143066406e+01,7.624333381652832031e+00
1.659732246398925781e+01,7.794315338134765625e+00
1.627916526794433594e+01,7.589958190917968750e+00
1.642596054077148438e+01,7.666139602661132812e+00
1.646509742736816406e+01,7.788387775421142578e+00
1.628351974487304688e+01,7.644091606140136719e+00
1.612124443054199219e+01,7.473163604736328125e+00
1.604400825500488281e+01,7.364710807800292969e+00
1.656408691406250000e+01,8.111793518066406250e+00
1.620861816406250000e+01,7.617410182952880859e+00
1.618030738830566406e+01,7.534574031829833984e+00
1.623871803283691406e+01,7.659442901611328125e+00
1.638059616088867188e+01,7.734652042388916016e+00
1.637214279174804688e+01,7.734923362731933594e+00
1.636713981628417969e+01,7.772381305694580078e+00
1.636699485778808594e+01,7.869687557220458984e+00
1.604665184020996094e+01,7.314586162567138672e+00
1.598979282379150391e+01,7.211522102355957031e+00
1.605174446105957031e+01,7.352260589599609375e+00
1.590714263916015625e+01,7.161268234252929688e+00
1.601606559753417969e+01,7.221280097961425781e+00
1.609102630615234375e+01,7.268819332122802734e+00
1.597681427001953125e+01,7.242608070373535156e+00
1.600899696350097656e+01,7.260933876037597656e+00
1.607592582702636719e+01,7.323750019073486328e+00
1.605551147460937500e+01,7.294508934020996094e+00
1.596721935272216797e+01,7.216985702514648438e+00
1.609102630615234375e+01,7.337919712066650391e+00
1.598517799377441406e+01,7.204491138458251953e+00
1.588432502746582031e+01,7.172603130340576172e+00
1.570274639129638672e+01,6.950960636138916016e+00
1.564668178558349609e+01,6.916554450988769531e+00
1.573544979095458984e+01,6.991294384002685547e+00
1.574657630920410156e+01,6.971129417419433594e+00
1.572024822235107422e+01,6.960818290710449219e+00
1.569542026519775391e+01,6.937803745269775391e+00
1.581778430938720703e+01,7.065770149230957031e+00
1.581617450714111328e+01,7.056252479553222656e+00
1.569600868225097656e+01,6.931663036346435547e+00
1.572490310668945312e+01,6.985465049743652344e+00
1.580172538757324219e+01,7.042415618896484375e+00
1.573134803771972656e+01,6.983334541320800781e+00
1.566074085235595703e+01,6.947168827056884766e+00
1.564315986633300781e+01,6.937430858612060547e+00
1.580504703521728516e+01,7.059323787689208984e+00
1.592359352111816406e+01,7.144212722778320312e+00
1.585823249816894531e+01,7.108836174011230469e+00
1.581805801391601562e+01,7.068529129028320312e+00
1.573570728302001953e+01,7.001276493072509766e+00
1.574107742309570312e+01,7.026621341705322266e+00
1.547100734710693359e+01,6.874165058135986328e+00
1.551286411285400391e+01,6.886599540710449219e+00
1.558935165405273438e+01,7.094045162200927734e+00
1.504302215576171875e+01,6.709037780761718750e+00
1.507896232604980469e+01,6.721445560455322266e+00
1.497692775726318359e+01,6.660458087921142578e+00
1.503175163269042969e+01,6.682681083679199219e+00
1.496913719177246094e+01,6.658010482788085938e+00
1.551363754272460938e+01,6.888016223907470703e+00
1.514839553833007812e+01,6.709742069244384766e+00
1.508112525939941406e+01,6.725381851196289062e+00
1.510323524475097656e+01,6.722883224487304688e+00
1.515314483642578125e+01,6.741876602172851562e+00
1.509948062896728516e+01,6.720287322998046875e+00
1.500733375549316406e+01,6.716779232025146484e+00
1.498376464843750000e+01,6.698308944702148438e+00
1.494636058807373047e+01,6.694364547729492188e+00
1.492497444152832031e+01,6.679131031036376953e+00
1.474705410003662109e+01,6.584779739379882812e+00
1.491884708404541016e+01,6.615970611572265625e+00
1.491032981872558594e+01,6.631534576416015625e+00
1.481671237945556641e+01,6.636804103851318359e+00
1.495077323913574219e+01,6.682575702667236328e+00
1.482991695404052734e+01,6.667397499084472656e+00
1.480032444000244141e+01,6.661334991455078125e+00
1.513385677337646484e+01,6.758907794952392578e+00
1.497244262695312500e+01,6.730398178100585938e+00
1.492810535430908203e+01,6.703045368194580078e+00
1.479356288909912109e+01,6.646065711975097656e+00
1.477521419525146484e+01,6.672374248504638672e+00
1.484250640869140625e+01,6.663970947265625000e+00
1.449927997589111328e+01,6.529685020446777344e+00
1.450887489318847656e+01,6.577631950378417969e+00
1.459692764282226562e+01,6.574161052703857422e+00
1.435302734375000000e+01,6.514025211334228516e+00
1.435292434692382812e+01,6.405738830566406250e+00
1.379469966888427734e+01,6.354001522064208984e+00
1.335178947448730469e+01,6.324393272399902344e+00
1.441051959991455078e+01,6.485659599304199219e+00
1.434747314453125000e+01,6.409164905548095703e+00
1.429515361785888672e+01,6.362469673156738281e+00
1.430796909332275391e+01,6.343124866485595703e+00
1.432317638397216797e+01,6.374568939208984375e+00
1.431230926513671875e+01,6.370130062103271484e+00
1.433090305328369141e+01,6.389280319213867188e+00
1.430398941040039062e+01,6.370546340942382812e+00
1.429414272308349609e+01,6.369046211242675781e+00
1.424664115905761719e+01,6.379190921783447266e+00
1.410109615325927734e+01,6.390655994415283203e+00
1.406980991363525391e+01,6.401918411254882812e+00
1.415856170654296875e+01,6.436504840850830078e+00
1.419757556915283203e+01,6.432596206665039062e+00
1.342764949798583984e+01,6.261973381042480469e+00
1.344952201843261719e+01,6.297865390777587891e+00
1.348914527893066406e+01,6.278135776519775391e+00
1.353285121917724609e+01,6.312457561492919922e+00
1.344759559631347656e+01,6.259761333465576172e+00
1.335959339141845703e+01,6.320353031158447266e+00
1.389442729949951172e+01,6.361821174621582031e+00
1.339768505096435547e+01,6.299689292907714844e+00
1.343158340454101562e+01,6.317841053009033203e+00
1.350232982635498047e+01,6.341103553771972656e+00
1.340123748779296875e+01,6.310295581817626953e+00
1.340770530700683594e+01,6.276499271392822266e+00
1.346234416961669922e+01,6.228927612304687500e+00
1.350304126739501953e+01,6.180954933166503906e+00
1.338937759399414062e+01,6.201820373535156250e+00
1.350122070312500000e+01,6.214048862457275391e+00
1.348508548736572266e+01,6.185416221618652344e+00
1.352592468261718750e+01,6.193954467773437500e+00
1.343630409240722656e+01,6.253156661987304688e+00
1.347131538391113281e+01,6.192820072174072266e+00
1.342058277130126953e+01,6.199883937835693359e+00
1.320718765258789062e+01,6.270087242126464844e+00
1.318384170532226562e+01,6.254394054412841797e+00
1.317205619812011719e+01,6.267798423767089844e+00
1.320237827301025391e+01,6.282664299011230469e+00
1.298517513275146484e+01,6.274051189422607422e+00
1.313236999511718750e+01,6.239756584167480469e+00
1.321437168121337891e+01,6.254334449768066406e+00
1.313220405578613281e+01,6.349809646606445312e+00
1.317326354980468750e+01,6.301446437835693359e+00
1.318570423126220703e+01,6.260517597198486328e+00
1.297639465332031250e+01,6.292399883270263672e+00
1.290473461151123047e+01,6.295993328094482422e+00
1.294391441345214844e+01,6.276185989379882812e+00
1.288980007171630859e+01,6.309530735015869141e+00
1.282142829895019531e+01,6.301828861236572266e+00
1.275658607482910156e+01,6.306888103485107422e+00
1.271210098266601562e+01,6.300878524780273438e+00
1.271080398559570312e+01,6.311853885650634766e+00
1.273274517059326172e+01,6.302007675170898438e+00
1.276870250701904297e+01,6.301276683807373047e+00
1.291053962707519531e+01,6.303408622741699219e+00
1.272325611114501953e+01,6.357311725616455078e+00
1.292286205291748047e+01,6.312608718872070312e+00
1.284622287750244141e+01,6.361084938049316406e+00
1.309301662445068359e+01,6.302478790283203125e+00
1.238235569000244141e+01,6.471969127655029297e+00
1.259615993499755859e+01,6.405620574951171875e+00
1.221639919281005859e+01,6.478794574737548828e+00
1.223678302764892578e+01,6.487600803375244141e+00
1.217690181732177734e+01,6.495364665985107422e+00
1.201950931549072266e+01,6.548794269561767578e+00
1.239083099365234375e+01,6.385557174682617188e+00
1.247327613830566406e+01,6.340241432189941406e+00
1.239025974273681641e+01,6.386178493499755859e+00
1.232111549377441406e+01,6.427650451660156250e+00
1.216929531097412109e+01,6.524819850921630859e+00
1.230129146575927734e+01,6.429307937622070312e+00
1.219980430603027344e+01,6.481742858886718750e+00
1.197564411163330078e+01,6.570109367370605469e+00
1.216754531860351562e+01,6.525037765502929688e+00
1.227963924407958984e+01,6.466039657592773438e+00
1.232374286651611328e+01,6.416834354400634766e+00
1.235605430603027344e+01,6.394146919250488281e+00
1.237517833709716797e+01,6.401395320892333984e+00
1.228605461120605469e+01,6.466072082519531250e+00
1.220538806915283203e+01,6.503129959106445312e+00
1.203279304504394531e+01,6.546621322631835938e+00
1.219598197937011719e+01,6.494321823120117188e+00
1.113854408264160156e+01,6.351796150207519531e+00
1.113909339904785156e+01,6.357382297515869141e+00
1.117436408996582031e+01,6.386932849884033203e+00
1.158771228790283203e+01,6.603890419006347656e+00
1.103970527648925781e+01,6.431109428405761719e+00
1.111443328857421875e+01,6.371427059173583984e+00
1.112370395660400391e+01,6.339584350585937500e+00
1.110727119445800781e+01,6.331446647644042969e+00
1.111656188964843750e+01,6.353408336639404297e+00
1.109816551208496094e+01,6.362823963165283203e+00
1.185599613189697266e+01,6.590013504028320312e+00
1.152902507781982422e+01,6.666848182678222656e+00
1.167014884948730469e+01,6.659100532531738281e+00
1.162986660003662109e+01,6.607260704040527344e+00
1.174491405487060547e+01,6.634903430938720703e+00
1.174562740325927734e+01,6.604939460754394531e+00
1.192444610595703125e+01,6.574506759643554688e+00
1.173353290557861328e+01,6.666485786437988281e+00
1.178606700897216797e+01,6.578477382659912109e+00
1.171806430816650391e+01,6.615922451019287109e+00
1.161885166168212891e+01,6.645925998687744141e+00
1.170519733428955078e+01,6.638118743896484375e+00
1.180951023101806641e+01,6.612753868103027344e+00
1.202840709686279297e+01,6.549346446990966797e+00
1.173517704010009766e+01,6.636757373809814453e+00
1.164111423492431641e+01,6.658886909484863281e+00
1.175155067443847656e+01,6.623879432678222656e+00
1.162008857727050781e+01,6.665001392364501953e+00
1.159110832214355469e+01,6.662311077117919922e+00
1.148869705200195312e+01,6.746333599090576172e+00
1.152079296112060547e+01,6.680603027343750000e+00
1.154377079010009766e+01,6.666835308074951172e+00
1.145673942565917969e+01,6.699946403503417969e+00
1.148643875122070312e+01,6.693654060363769531e+00
1.154195117950439453e+01,6.648045063018798828e+00
1.138846969604492188e+01,6.721256732940673828e+00
1.148077106475830078e+01,6.699469089508056641e+00
1.141929817199707031e+01,6.713166236877441406e+00
1.093330097198486328e+01,6.860785484313964844e+00
1.110029792785644531e+01,6.829734325408935547e+00
1.132718753814697266e+01,6.740226268768310547e+00
1.128018283843994141e+01,6.759849548339843750e+00
1.098124122619628906e+01,6.887531280517578125e+00
1.116073322296142578e+01,6.763315677642822266e+00
1.088922405242919922e+01,6.903427124023437500e+00
1.086999416351318359e+01,6.891243934631347656e+00
1.050195789337158203e+01,7.052981853485107422e+00
1.075981140136718750e+01,6.952539920806884766e+00
1.081472873687744141e+01,6.910174846649169922e+00
1.079126834869384766e+01,6.927520275115966797e+00
1.066001796722412109e+01,6.977334976196289062e+00
1.070378780364990234e+01,6.976456642150878906e+00
1.075401687622070312e+01,6.969327926635742188e+00
1.052708911895751953e+01,7.059645175933837891e+00
1.065210247039794922e+01,7.008568763732910156e+00
1.067518138885498047e+01,7.020409584045410156e+00
1.062370014190673828e+01,7.038263320922851562e+00
1.065553951263427734e+01,7.024788379669189453e+00
1.034576702117919922e+01,7.105378150939941406e+00
1.065461921691894531e+01,7.029901027679443359e+00
1.055610942840576172e+01,7.045849323272705078e+00
1.053064155578613281e+01,7.072225570678710938e+00
1.051608562469482422e+01,7.060978412628173828e+00
